,game_id,rated,turns,victory_status,winner,moves,opening_eco,opening_classification,opening_name,opening_ply,move1,move2,move3,move4,move5,move6,move7,move8,move9,move10,white_wins,black_wins,draw,win_by_mate,win_by_resign,win_by_outoftime
5179,FMIZMqGQ,TRUE,70,resign,black,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'd4', 'c6', 'Nf3', 'Bg4']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Main Line,6,e4,d5,exd5,Qxd5,Nc3,Qa5,d4,c6,Nf3,Bg4,0,1,0,0,1,0
5180,T3V37yBN,TRUE,61,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'd4', 'e5', 'Nf3', 'Bg4']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Anderssen Counterattack |  Collijn Variation,10,e4,d5,exd5,Qxd5,Nc3,Qa5,d4,e5,Nf3,Bg4,1,0,0,1,0,0
5181,DGt9EROs,TRUE,48,mate,black,"['e4', 'd5', 'Bb5+', 'c6', 'Bxc6+', 'bxc6', 'exd5', 'Qxd5', 'Nc3', 'Qxg2']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,Bb5+,c6,Bxc6+,bxc6,exd5,Qxd5,Nc3,Qxg2,0,1,0,1,0,0
5182,Z7mm5kqi,TRUE,37,mate,white,"['e4', 'd5', 'e5', 'f6', 'f4', 'fxe5', 'fxe5', 'Nh6', 'd4', 'Bg4']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,e5,f6,f4,fxe5,fxe5,Nh6,d4,Bg4,1,0,0,1,0,0
5183,Pv79D7l1,TRUE,47,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd4', 'Nf3', 'Qf4', 'Be2', 'Bg4']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd4,Nf3,Qf4,Be2,Bg4,1,0,0,1,0,0
5184,7KxBnw1w,TRUE,44,mate,black,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'd4', 'Nf6', 'Nf3', 'a6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd8,d4,Nf6,Nf3,a6,0,1,0,1,0,0
5185,UnpUbtlM,FALSE,77,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'd4', 'c6', 'Nf3', 'Bg4']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Main Line,6,e4,d5,exd5,Qxd5,Nc3,Qa5,d4,c6,Nf3,Bg4,1,0,0,1,0,0
5186,pxb4DwTZ,FALSE,39,outoftime,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe6+', 'Be2', 'Nc6', 'Nf3', 'f5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe6+,Be2,Nc6,Nf3,f5,1,0,0,0,0,1
5187,ldZmu7eT,TRUE,68,mate,black,"['e4', 'd5', 'e5', 'c5', 'Bb5+', 'Bd7', 'Be2', 'Nc6', 'f4', 'e6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,e5,c5,Bb5+,Bd7,Be2,Nc6,f4,e6,0,1,0,1,0,0
5188,dAxMwTtA,FALSE,77,mate,white,"['e4', 'd5', 'exd5', 'Nf6', 'c4', 'e6', 'dxe6', 'Bxe6', 'd4', 'Bb4+']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Icelandic-Palme Gambit,6,e4,d5,exd5,Nf6,c4,e6,dxe6,Bxe6,d4,Bb4+,1,0,0,1,0,0
5189,836TK7tY,FALSE,67,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'd4', 'e5', 'Nf3', 'e4', 'c4', 'Qd6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,d4,e5,Nf3,e4,c4,Qd6,1,0,0,0,1,0
5190,aa0Dr1hB,FALSE,56,mate,black,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'Nf3', 'Bg4', 'd4', 'Bxf3']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd8,Nf3,Bg4,d4,Bxf3,0,1,0,1,0,0
5191,Yt9YrDwt,FALSE,43,resign,white,"['e4', 'd5', 'Qf3', 'dxe4', 'Qb3', 'Nf6', 'Bc4', 'e6', 'a3', 'Nc6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,Qf3,dxe4,Qb3,Nf6,Bc4,e6,a3,Nc6,1,0,0,0,1,0
5192,8uwCjaIO,FALSE,62,outoftime,black,"['e4', 'd5', 'Qf3', 'Nf6', 'e5', 'Bg4', 'Qg3', 'Nfd7', 'Qxg4', 'Nxe5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,Qf3,Nf6,e5,Bg4,Qg3,Nfd7,Qxg4,Nxe5,0,1,0,0,0,1
5193,a7BAUTq4,TRUE,59,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'Nf3', 'Nf6', 'd4', 'c6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Main Line,6,e4,d5,exd5,Qxd5,Nc3,Qa5,Nf3,Nf6,d4,c6,1,0,0,1,0,0
5194,JevULd6M,TRUE,83,resign,white,"['e4', 'd5', 'exd5', 'Nf6', 'Nc3', 'e6', 'dxe6', 'fxe6', 'Nf3', 'Be7']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Modern Variation #2,4,e4,d5,exd5,Nf6,Nc3,e6,dxe6,fxe6,Nf3,Be7,1,0,0,0,1,0
5195,TbhqYcD7,FALSE,100,mate,black,"['e4', 'd5', 'exd5', 'Nf6', 'Nc3', 'Nxd5', 'Nxd5', 'Qxd5', 'd3', 'Bf5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Modern Variation #2,4,e4,d5,exd5,Nf6,Nc3,Nxd5,Nxd5,Qxd5,d3,Bf5,0,1,0,1,0,0
5196,TdS6Yeyn,FALSE,40,mate,black,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe6+', 'Qe2', 'Qxe2+', 'Bxe2', 'e5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe6+,Qe2,Qxe2+,Bxe2,e5,0,1,0,1,0,0
5197,5701Gypj,FALSE,91,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'd4', 'e5', 'Nf3', 'Bb4']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd8,d4,e5,Nf3,Bb4,1,0,0,1,0,0
5198,pbCwWhOY,TRUE,43,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe5+', 'Qe2', 'Qxe2+', 'Bxe2', 'Bf5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe5+,Qe2,Qxe2+,Bxe2,Bf5,1,0,0,0,1,0
5199,v9G8nWOu,TRUE,57,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nf3', 'Bg4', 'Be2', 'Nf6', 'O-O', 'e6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nf3,Bg4,Be2,Nf6,O-O,e6,1,0,0,1,0,0
5200,5Xaei3C7,TRUE,114,mate,black,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'd3', 'Nf6', 'Nf3', 'Bg4']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd8,d3,Nf6,Nf3,Bg4,0,1,0,1,0,0
5201,mGSxjWDp,FALSE,49,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd4', 'Nf3', 'Qc5', 'd4', 'Qd6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd4,Nf3,Qc5,d4,Qd6,1,0,0,0,1,0
5202,OlvbbxXn,TRUE,109,outoftime,white,"['e4', 'd5', 'exd5', 'Qxd5', 'd3', 'e5', 'Nc3', 'Qe6', 'Qf3', 'c6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,d3,e5,Nc3,Qe6,Qf3,c6,1,0,0,0,0,1
5203,IFR6IL80,TRUE,62,mate,black,"['e4', 'd5', 'Nc3', 'd4', 'Nb1', 'e5', 'h3', 'Nf6', 'd3', 'Nc6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,Nc3,d4,Nb1,e5,h3,Nf6,d3,Nc6,0,1,0,1,0,0
5204,0mPyN9xO,TRUE,21,resign,black,"['e4', 'd5', 'e5', 'c5', 'd4', 'cxd4', 'Qxd4', 'Nc6', 'Qa4', 'Bd7']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,e5,c5,d4,cxd4,Qxd4,Nc6,Qa4,Bd7,0,1,0,0,1,0
5205,anmPksOQ,TRUE,72,resign,black,"['e4', 'd5', 'e5', 'h5', 'd4', 'h4', 'h3', 'c6', 'Nc3', 'Bf5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,e5,h5,d4,h4,h3,c6,Nc3,Bf5,0,1,0,0,1,0
5206,nLm6oKZO,TRUE,18,resign,black,"['e4', 'd5', 'Qh5', 'dxe4', 'Qxf7+', 'Kxf7', 'Bc4+', 'Be6', 'Bxe6+', 'Kxe6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,Qh5,dxe4,Qxf7+,Kxf7,Bc4+,Be6,Bxe6+,Kxe6,0,1,0,0,1,0
5207,T0lBIKUf,TRUE,73,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'Bc4', 'e6', 'Nf3', 'a6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd8,Bc4,e6,Nf3,a6,1,0,0,1,0,0
5208,nTD5VGd6,TRUE,54,mate,black,"['e4', 'd5', 'e5', 'c5', 'd4', 'Nc6', 'c3', 'cxd4', 'cxd4', 'e6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,e5,c5,d4,Nc6,c3,cxd4,cxd4,e6,0,1,0,1,0,0
5210,keCmwER7,TRUE,59,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nf3', 'Bg4', 'Be2', 'Nc6', 'O-O', 'O-O-O']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nf3,Bg4,Be2,Nc6,O-O,O-O-O,1,0,0,0,1,0
5211,gAxWSXWg,FALSE,47,resign,white,"['e4', 'd5', 'exd5', 'Nf6', 'Nf3', 'Nxd5', 'd4', 'e6', 'c4', 'Nf6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Modern Variation #2,4,e4,d5,exd5,Nf6,Nf3,Nxd5,d4,e6,c4,Nf6,1,0,0,0,1,0
5212,5KXpQ8Eg,FALSE,33,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'Nf3', 'c6', 'd4', 'Bf5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Main Line,6,e4,d5,exd5,Qxd5,Nc3,Qa5,Nf3,c6,d4,Bf5,1,0,0,0,1,0
5213,7S6KCcMV,TRUE,129,outoftime,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'Nf3', 'Bg4', 'd4', 'Nf6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd8,Nf3,Bg4,d4,Nf6,1,0,0,0,0,1
5214,FTK1w6ca,TRUE,53,resign,white,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'Bg4', 'Be2', 'Nc6', 'd3', 'e6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,e5,d4,Nf3,Bg4,Be2,Nc6,d3,e6,1,0,0,0,1,0
5215,KzpY4e55,TRUE,125,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nf3', 'Bg4', 'Be2', 'c6', 'O-O', 'e6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nf3,Bg4,Be2,c6,O-O,e6,1,0,0,1,0,0
5216,lzJdapQf,TRUE,63,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'Nf3', 'c6', 'd4', 'Bg4']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Main Line,6,e4,d5,exd5,Qxd5,Nc3,Qa5,Nf3,c6,d4,Bg4,1,0,0,0,1,0
5217,yR0d7vCz,TRUE,47,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'Nf3', 'Nc6', 'Bc4', 'Bf5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Main Line,6,e4,d5,exd5,Qxd5,Nc3,Qa5,Nf3,Nc6,Bc4,Bf5,1,0,0,0,1,0
5218,BFuGbDwI,TRUE,49,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd7', 'Be2', 'a5', 'Nf3', 'Qe6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd7,Be2,a5,Nf3,Qe6,1,0,0,0,1,0
5219,nYwbmS4K,TRUE,43,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'Nf3', 'Bg4', 'h3', 'Bh5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Main Line,6,e4,d5,exd5,Qxd5,Nc3,Qa5,Nf3,Bg4,h3,Bh5,1,0,0,0,1,0
5220,ozu3qrAX,TRUE,57,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'Nf3', 'Bg4', 'h3', 'Bxf3']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd8,Nf3,Bg4,h3,Bxf3,1,0,0,0,1,0
5221,79sE6XWH,TRUE,15,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe5+', 'Be2', 'b6', 'Nf3', 'Qc5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe5+,Be2,b6,Nf3,Qc5,1,0,0,0,1,0
5222,ocOxH6cK,TRUE,60,resign,black,"['e4', 'd5', 'e5', 'c5', 'Nf3', 'Bg4', 'c3', 'e6', 'Bb5+', 'Nc6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,e5,c5,Nf3,Bg4,c3,e6,Bb5+,Nc6,0,1,0,0,1,0
5223,rmuHn0hS,TRUE,67,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd6', 'Nf3', 'e6', 'Bd3', 'Nf6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Gubinsky-Melts Defense,6,e4,d5,exd5,Qxd5,Nc3,Qd6,Nf3,e6,Bd3,Nf6,1,0,0,1,0,0
5224,fqAbUtr1,TRUE,43,resign,white,"['e4', 'd5', 'exd5', 'Nf6', 'c4', 'e5', 'Nc3', 'Bb4', 'Qa4+', 'Bd7']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Modern Variation #2,4,e4,d5,exd5,Nf6,c4,e5,Nc3,Bb4,Qa4+,Bd7,1,0,0,0,1,0
5225,D5VI1f9Y,TRUE,61,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe6+', 'Be2', 'Nc6', 'Nf3', 'Bd7']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe6+,Be2,Nc6,Nf3,Bd7,1,0,0,0,1,0
5226,UctqLA0K,TRUE,50,resign,black,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe6+', 'Be2', 'Nc6', 'd4', 'Qg6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe6+,Be2,Nc6,d4,Qg6,0,1,0,0,1,0
5227,8RGBrEDX,TRUE,63,resign,black,"['e4', 'd5', 'exd5', 'Nf6', 'd4', 'Nxd5', 'c4', 'Nb6', 'Nc3', 'e6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Marshall Variation,6,e4,d5,exd5,Nf6,d4,Nxd5,c4,Nb6,Nc3,e6,0,1,0,0,1,0
5228,GNV0WazB,FALSE,76,outoftime,black,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'd4', 'c6', 'Bd2', 'Qc7']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Main Line,6,e4,d5,exd5,Qxd5,Nc3,Qa5,d4,c6,Bd2,Qc7,0,1,0,0,0,1
5229,Nge5EFBc,TRUE,29,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe6+', 'Be2', 'h6', 'Nf3', 'g5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe6+,Be2,h6,Nf3,g5,1,0,0,1,0,0
5230,EKvAxAge,TRUE,96,mate,black,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe6+', 'Be2', 'c6', 'd4', 'Qg6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe6+,Be2,c6,d4,Qg6,0,1,0,1,0,0
5231,vi8I97kl,TRUE,72,mate,black,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe6+', 'Be2', 'Nc6', 'Nf3', 'a6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe6+,Be2,Nc6,Nf3,a6,0,1,0,1,0,0
5232,wz6kaPM6,TRUE,68,resign,black,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe6+', 'Qe2', 'c6', 'Qxe6', 'Bxe6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe6+,Qe2,c6,Qxe6,Bxe6,0,1,0,0,1,0
5233,gSysqT1l,TRUE,87,outoftime,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'Nf3', 'Nf6', 'Nb5', 'c6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Main Line,6,e4,d5,exd5,Qxd5,Nc3,Qa5,Nf3,Nf6,Nb5,c6,1,0,0,0,0,1
5234,HA3cvmdT,TRUE,115,draw,draw,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe5+', 'Qe2', 'Qxe2+', 'Bxe2', 'e6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe5+,Qe2,Qxe2+,Bxe2,e6,0,0,1,0,0,0
5235,fyReZT9R,TRUE,125,mate,white,"['e4', 'd5', 'Nc3', 'e6', 'd3', 'Bb4', 'Bd2', 'Bxc3', 'Bxc3', 'Nc6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,Nc3,e6,d3,Bb4,Bd2,Bxc3,Bxc3,Nc6,1,0,0,1,0,0
5236,Nfobq094,TRUE,75,mate,white,"['e4', 'd5', 'e5', 'f6', 'd4', 'fxe5', 'dxe5', 'Be6', 'Nf3', 'Nc6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,e5,f6,d4,fxe5,dxe5,Be6,Nf3,Nc6,1,0,0,1,0,0
5237,mxkIZH22,TRUE,95,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe5+', 'Be2', 'Qg5', 'Bf3', 'e6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe5+,Be2,Qg5,Bf3,e6,1,0,0,1,0,0
5238,lC6AlxLW,TRUE,18,resign,black,"['e4', 'd5', 'exd5', 'c6', 'dxc6', 'g6', 'cxb7', 'Bxb7', 'Bb5+', 'Nc6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Blackburne-Kloosterboer Gambit,4,e4,d5,exd5,c6,dxc6,g6,cxb7,Bxb7,Bb5+,Nc6,0,1,0,0,1,0
5240,Vi7dYNdv,TRUE,48,outoftime,black,"['e4', 'd5', 'exd5', 'Nf6', 'd4', 'Qxd5', 'Nc3', 'Qa5', 'Bc4', 'Bf5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Main Line |  Mieses Variation,8,e4,d5,exd5,Nf6,d4,Qxd5,Nc3,Qa5,Bc4,Bf5,0,1,0,0,0,1
5241,vQZUFwrC,TRUE,42,resign,black,"['e4', 'd5', 'exd5', 'Nf6', 'Bc4', 'c6', 'dxc6', 'Nxc6', 'Nf3', 'e5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Modern Variation #2,4,e4,d5,exd5,Nf6,Bc4,c6,dxc6,Nxc6,Nf3,e5,0,1,0,0,1,0
5242,5ZB3yWV2,TRUE,79,resign,white,"['e4', 'd5', 'e5', 'Bf5', 'd4', 'Nc6', 'Nf3', 'g6', 'Bb5', 'a6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,e5,Bf5,d4,Nc6,Nf3,g6,Bb5,a6,1,0,0,0,1,0
5243,pIpvmpnn,TRUE,69,resign,white,"['e4', 'd5', 'e5', 'd4', 'Nf3', 'a6', 'd3', 'Nc6', 'c3', 'e6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,e5,d4,Nf3,a6,d3,Nc6,c3,e6,1,0,0,0,1,0
5244,aqpMkYb7,TRUE,35,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nf3', 'e5', 'Nc3', 'Qa5', 'Bc4', 'Nc6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nf3,e5,Nc3,Qa5,Bc4,Nc6,1,0,0,0,1,0
5245,bRsKP7Oo,TRUE,33,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe5+', 'Be2', 'Qg5', 'd4', 'Qxg2']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe5+,Be2,Qg5,d4,Qxg2,1,0,0,1,0,0
5246,suTmPUuR,FALSE,38,mate,black,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'Nf3', 'e6', 'Bc4', 'Nf6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd8,Nf3,e6,Bc4,Nf6,0,1,0,1,0,0
5247,Ngufj9x7,TRUE,78,resign,black,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd6', 'Nf3', 'Nf6', 'h3', 'Bf5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Gubinsky-Melts Defense,6,e4,d5,exd5,Qxd5,Nc3,Qd6,Nf3,Nf6,h3,Bf5,0,1,0,0,1,0
5248,cpKzVfMZ,FALSE,57,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'Nf3', 'Nf6', 'Bc4', 'e6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd8,Nf3,Nf6,Bc4,e6,1,0,0,0,1,0
5249,vX348Wsw,TRUE,81,mate,white,"['e4', 'd5', 'exd5', 'e6', 'Qf3', 'exd5', 'd4', 'Qe7+', 'Be2', 'Nh6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,exd5,e6,Qf3,exd5,d4,Qe7+,Be2,Nh6,1,0,0,1,0,0
5250,dqvFoghy,TRUE,79,resign,white,"['e4', 'd5', 'e5', 'Bf5', 'd4', 'e6', 'Bd3', 'g6', 'Bxf5', 'exf5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,e5,Bf5,d4,e6,Bd3,g6,Bxf5,exf5,1,0,0,0,1,0
5251,1GxF0CTX,TRUE,44,mate,black,"['e4', 'd5', 'Nc3', 'dxe4', 'Nxe4', 'Qd7', 'Nf3', 'Qe6', 'Bd3', 'Nf6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense,2,e4,d5,Nc3,dxe4,Nxe4,Qd7,Nf3,Qe6,Bd3,Nf6,0,1,0,1,0,0
5252,mIiuVrgM,TRUE,51,mate,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe5+', 'Be2', 'Bg4', 'd4', 'Qe6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe5+,Be2,Bg4,d4,Qe6,1,0,0,1,0,0
5253,OpCxvDp1,TRUE,23,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qe5+', 'Be2', 'Bg4', 'd4', 'Bxe2']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qe5+,Be2,Bg4,d4,Bxe2,1,0,0,0,1,0
5254,1JMkyx4i,TRUE,102,draw,draw,"['e4', 'd5', 'exd5', 'Qxd5', 'd3', 'Nf6', 'f3', 'e6', 'Be2', 'Bb4+']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,d3,Nf6,f3,e6,Be2,Bb4+,0,0,1,0,0,0
5255,byX7OswF,FALSE,110,draw,draw,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qd8', 'Nf3', 'c6', 'Bc4', 'Bf5']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Mieses-Kotroc Variation,4,e4,d5,exd5,Qxd5,Nc3,Qd8,Nf3,c6,Bc4,Bf5,0,0,1,0,0,0
5257,5Mfrkr6A,TRUE,37,resign,white,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'd4', 'Nf6', 'Bc4', 'e6']",B01,Scandinavian (centre counter) defence,Scandinavian Defense: Main Line |  Mieses Variation,8,e4,d5,exd5,Qxd5,Nc3,Qa5,d4,Nf6,Bc4,e6,1,0,0,0,1,0
